,game_str,play_id,at_bat,timestamp,player_position,event_code,Season,HomeTeam,AwayTeam,Day,inning,top_bottom,pitcher,pitcher_hand,first_baserunner,second_baserunner,third_baserunner,field_x_1b,field_y_1b,field_x_runner,field_y_runner,distance_from_1b,distance_to_baseline,lead_distance,pitch_label,group_number
243,1884_045_Vis1AP_Home1A,28,7.0,789356,1,6,Season_1884,Home1A,Vis1AP,day_045,1.0,bottom,6467.0,Right,626.0,,,58.7691,64.6557,57.2418,72.18,10.071145875221951,2.1832316293040708,9.831656975953058,before,58
244,1884_045_Vis1AP_Home1A,29,7.0,811506,1,1,Season_1884,Home1A,Vis1AP,day_045,1.0,bottom,6467.0,Right,626.0,,,57.1311,66.2751,54.2739,75.2892,14.307171553105801,2.2469255598961193,14.129631395697674,pickoff,58
245,1884_045_Vis1AP_Home1A,139,36.0,4385256,1,1,Season_1884,Home1A,Vis1AP,day_045,4.0,bottom,7468.0,Left,630.0,,,56.7441,66.9381,52.1091,75.2256,15.616205498455763,0.6587425915507151,15.602305354276242,after,58
252,1884_045_Vis1AP_Home1A,188,47.0,5977856,1,1,Season_1884,Home1A,Vis1AP,day_045,6.0,top,523.0,Right,6900.0,,,58.0062,64.6713,54.7446,76.1754,14.782751649134875,3.2038884858636276,14.431384025454744,before,60
253,1884_045_Vis1AP_Home1A,189,48.0,6028756,1,6,Season_1884,Home1A,Vis1AP,day_045,6.0,top,523.0,Right,6900.0,,,58.3131,63.6417,57.1587,72.8532,10.689880632167974,2.595973322379532,10.369882855630228,pickoff,60
254,1884_045_Vis1AP_Home1A,190,48.0,6042206,1,1,Season_1884,Home1A,Vis1AP,day_045,6.0,top,523.0,Right,6900.0,,,57.7026,64.8462,54.468,75.24,14.155018332732734,2.350831649073297,13.95844312800375,after,60
255,1884_046_Vis1AP_Home1A,48,15.0,1457954,1,1,Season_1884,Home1A,Vis1AP,day_046,2.0,bottom,7305.0,Right,348.0,,,61.6722,61.4097,57.9789,70.1016,7.932363819820672,1.2516020687738993,7.8329999381744475,before,61
256,1884_046_Vis1AP_Home1A,49,15.0,1472804,1,6,Season_1884,Home1A,Vis1AP,day_046,2.0,bottom,7305.0,Right,348.0,,,61.8135,62.463,61.8222,65.8383,2.3252491758949208,1.0029393601359835,2.0978313492485596,pickoff,61
257,1884_046_Vis1AP_Home1A,50,15.0,1486004,1,1,Season_1884,Home1A,Vis1AP,day_046,2.0,bottom,7305.0,Right,348.0,,,61.7232,61.3254,59.1357,68.5602,6.0059612494587356,0.9957384853103517,5.922843523078402,after,61
261,1884_046_Vis1AP_Home1A,104,27.0,3188501,1,1,Season_1884,Home1A,Vis1AP,day_046,4.0,bottom,7305.0,Right,892.0,,,61.7952,61.362,55.9119,73.2969,11.735385601674954,2.0180414364043084,11.56057022732681,before,63
262,1884_046_Vis1AP_Home1A,105,27.0,3206951,1,6,Season_1884,Home1A,Vis1AP,day_046,4.0,bottom,7305.0,Right,892.0,,,62.034,61.4517,56.6727,72.933,11.011632135610057,2.30538484256105,10.767601544340776,pickoff,63
263,1884_046_Vis1AP_Home1A,106,27.0,3221701,1,6,Season_1884,Home1A,Vis1AP,day_046,4.0,bottom,7305.0,Right,892.0,,,61.6548,61.5375,55.7976,73.7679,12.189147146950022,2.2667693494002337,11.976521401751825,after,63
279,1884_047_Vis1AQ_Home1A,184,47.0,6562328,1,6,Season_1884,Home1A,Vis1AQ,day_047,6.0,bottom,8513.0,Right,626.0,,,60.5895,62.5992,56.7069,72.7344,10.825960233161762,2.190527996963639,10.602028205231221,before,66
280,1884_047_Vis1AQ_Home1A,185,47.0,6582278,1,1,Season_1884,Home1A,Vis1AQ,day_047,6.0,bottom,8513.0,Right,626.0,,,60.2121,62.8302,56.7564,72.6393,10.719221867747681,2.1591468221540135,10.499514391169827,pickoff,66
281,1884_047_Vis1AQ_Home1A,186,47.0,6606228,1,1,Season_1884,Home1A,Vis1AQ,day_047,6.0,bottom,8513.0,Right,626.0,,,59.5503,62.2257,56.9907,72.4791,10.458009528586214,2.213892611462828,10.22099030451112,after,66
282,1884_047_Vis1AQ_Home1A,187,47.0,6673678,1,6,Season_1884,Home1A,Vis1AQ,day_047,6.0,bottom,8513.0,Right,626.0,,,59.5299,61.9443,57.1671,72.6861,10.54188842760157,2.4848053607514964,10.244859878943222,before,67
283,1884_047_Vis1AQ_Home1A,188,47.0,6693028,1,1,Season_1884,Home1A,Vis1AQ,day_047,6.0,bottom,8513.0,Right,626.0,,,59.4594,61.9632,56.9187,72.6237,10.618718537563748,2.263935904540406,10.374573610521677,pickoff,67
284,1884_047_Vis1AQ_Home1A,190,47.0,6752628,1,1,Season_1884,Home1A,Vis1AQ,day_047,6.0,bottom,8513.0,Right,626.0,,,59.769,62.3085,57.1146,73.0302,10.86491846264848,2.688626822059957,10.527000475524812,after,67
288,1884_047_Vis1AQ_Home1A,268,65.0,9332178,1,6,Season_1884,Home1A,Vis1AQ,day_047,8.0,top,504.0,Right,7895.0,,,62.2374,62.7879,61.7118,65.607,2.15008377511203,0.7620500626541841,2.0105073842213943,before,69
289,1884_047_Vis1AQ_Home1A,269,65.0,9349628,1,1,Season_1884,Home1A,Vis1AQ,day_047,8.0,top,504.0,Right,7895.0,,,60.5871,62.499,55.7754,71.2089,10.17795796660607,0.4567683066032523,10.167703333795828,pickoff,69
290,1884_047_Vis1AQ_Home1A,271,65.0,9393628,1,1,Season_1884,Home1A,Vis1AQ,day_047,8.0,top,504.0,Right,7895.0,,,60.4554,62.2323,56.1942,71.5575,10.17178685826635,0.9998011374866919,10.122531579376789,after,69
291,1884_047_Vis1AQ_Home1A,272,65.0,9412278,1,6,Season_1884,Home1A,Vis1AQ,day_047,8.0,top,504.0,Right,7895.0,,,61.0362,63.3339,62.1387,65.997,2.397956356984004,1.339884983438968,1.9886937725941498,before,70
292,1884_047_Vis1AQ_Home1A,273,65.0,9448728,1,1,Season_1884,Home1A,Vis1AQ,day_047,8.0,top,504.0,Right,7895.0,,,60.1836,61.8423,55.4322,71.5686,10.67491184038538,0.4642461947820354,10.664812153555749,pickoff,70
293,1884_048_Vis1AQ_Home1A,78,20.0,2614821,1,1,Season_1884,Home1A,Vis1AQ,day_048,3.0,top,344.0,Left,2500.0,,,59.0268,61.8045,55.0506,75.1662,13.767539751168325,2.714506642084635,13.49728137404264,after,70
294,1884_048_Vis1AQ_Home1A,79,21.0,2656221,1,6,Season_1884,Home1A,Vis1AQ,day_048,3.0,top,344.0,Left,2500.0,,,60.3342,62.7471,55.7847,73.1715,11.70579319567879,1.8394218801339952,11.560368570546709,before,71
295,1884_048_Vis1AQ_Home1A,80,21.0,2672321,1,6,Season_1884,Home1A,Vis1AQ,day_048,3.0,top,344.0,Left,2500.0,,,60.2913,62.6526,55.8336,73.1421,11.653489493280542,1.8536766044747937,11.505116271295252,pickoff,71
296,1884_048_Vis1AQ_Home1A,81,21.0,2685221,1,1,Season_1884,Home1A,Vis1AQ,day_048,3.0,top,344.0,Left,2500.0,,,60.4623,63.1365,55.7637,73.188,11.731421469284957,1.8360165299535816,11.58685863345787,after,71
312,1884_050_Vis1AQ_Home1A,80,24.0,2603530,1,1,Season_1884,Home1A,Vis1AQ,day_050,3.0,top,354.0,Right,4471.0,,,56.721,65.6139,52.7457,75.042,15.057192981761242,0.9839385998797343,15.025009994062124,before,74
313,1884_050_Vis1AQ_Home1A,81,24.0,2626003,1,6,Season_1884,Home1A,Vis1AQ,day_050,3.0,top,354.0,Right,4471.0,,,60.5307,62.2614,57.24,70.6158,8.785066057805135,1.0852529209949608,8.717775618669695,pickoff,74
314,1884_050_Vis1AQ_Home1A,82,24.0,2641810,1,1,Season_1884,Home1A,Vis1AQ,day_050,3.0,top,354.0,Right,4471.0,,,59.2515,64.3734,51.6912,75.8439,16.355462104446943,0.7942664842560864,16.33616483150153,after,74
330,1884_055_Vis1AR_Home1A,16,4.0,317504,1,1,Season_1884,Home1A,Vis1AR,day_055,1.0,top,354.0,Right,8246.0,,,57.5583,65.4648,53.1858,75.4695,15.10589500460002,1.5974777444091885,15.021189325287036,before,76
331,1884_055_Vis1AR_Home1A,17,4.0,330704,1,6,Season_1884,Home1A,Vis1AR,day_055,1.0,top,354.0,Right,8246.0,,,60.5499,62.2845,56.5701,71.0979,9.578056714177462,0.9455975960324154,9.531265162945457,pickoff,76
332,1884_055_Vis1AR_Home1A,18,4.0,345004,1,1,Season_1884,Home1A,Vis1AR,day_055,1.0,top,354.0,Right,8246.0,,,58.3335,64.9386,54.363,73.9827,13.209486450653555,1.394441469772959,13.135679094640569,after,76
333,1884_055_Vis1AR_Home1A,83,22.0,2558604,1,1,Season_1884,Home1A,Vis1AR,day_055,3.0,bottom,3127.0,Right,856.0,,,59.0652,62.5218,51.9456,74.2419,15.016349322321988,0.1475334837647591,15.015624557146076,before,77
334,1884_055_Vis1AR_Home1A,84,22.0,2575354,1,6,Season_1884,Home1A,Vis1AR,day_055,3.0,bottom,3127.0,Right,856.0,,,60.3165,61.5846,55.3788,70.9974,10.295077279943069,0.02568883435671545,10.295045229807851,pickoff,77
335,1884_055_Vis1AR_Home1A,85,22.0,2591704,1,1,Season_1884,Home1A,Vis1AR,day_055,3.0,bottom,3127.0,Right,856.0,,,59.2752,62.6637,53.8416,72.8151,12.670520690563588,0.20403158761051354,12.668877838279801,after,77
336,1884_055_Vis1AR_Home1A,86,22.0,2612604,1,1,Season_1884,Home1A,Vis1AR,day_055,3.0,bottom,3127.0,Right,856.0,,,59.0184,63.0075,52.4298,74.3664,14.767607016710592,0.2850107728336287,14.76485644560653,before,78
337,1884_055_Vis1AR_Home1A,87,22.0,2639004,1,6,Season_1884,Home1A,Vis1AR,day_055,3.0,bottom,3127.0,Right,856.0,,,60.3912,61.8096,55.3557,71.6163,10.761592455580164,0.44314206813886675,10.75246470756568,pickoff,78
338,1884_055_Vis1AR_Home1A,88,22.0,2653604,1,1,Season_1884,Home1A,Vis1AR,day_055,3.0,bottom,3127.0,Right,856.0,,,59.253,62.4762,52.3044,75.2655,15.515805026166062,0.8259743118656164,15.493804311599465,after,78
354,1884_056_Vis1AR_Home1A,76,22.0,2676041,1,1,Season_1884,Home1A,Vis1AR,day_056,3.0,bottom,4102.0,Right,753.0,,,60.4821,62.0682,54.6195,72.7599,12.105458944624939,0.7200043995895875,12.08402788496334,before,81
355,1884_056_Vis1AR_Home1A,91,26.0,3122433,1,1,Season_1884,Home1A,Vis1AR,day_056,4.0,top,465.0,Right,5585.0,,,60.0537,63.0948,56.1933,73.5081,11.754545269809459,2.3667682251770823,11.513806610686668,pickoff,81
356,1884_056_Vis1AR_Home1A,92,26.0,3140880,1,6,Season_1884,Home1A,Vis1AR,day_056,4.0,top,465.0,Right,5585.0,,,60.6447,62.5113,56.8989,71.6088,9.78655560705604,1.5382488399832823,9.664908750541317,after,81
360,1884_056_Vis1AR_Home1A,125,34.0,4178368,1,6,Season_1884,Home1A,Vis1AR,day_056,5.0,top,465.0,Right,2307.0,,,60.0912,62.6739,59.5305,69.9207,6.981879599362904,2.231123809577742,6.615793927136426,before,83
361,1884_056_Vis1AR_Home1A,126,34.0,4192459,1,1,Season_1884,Home1A,Vis1AR,day_056,5.0,top,465.0,Right,2307.0,,,60.0906,63.012,55.7412,73.6275,12.104517408389313,2.1281162785210554,11.91597510886514,pickoff,83
362,1884_056_Vis1AR_Home1A,136,37.0,4584631,1,1,Season_1884,Home1A,Vis1AR,day_056,5.0,bottom,4102.0,Right,435.0,,,60.4254,61.9218,54.8925,72.0891,11.423000790510347,0.444351924484633,11.414354928212406,after,83
363,1884_056_Vis1AR_Home1A,137,37.0,4607434,1,6,Season_1884,Home1A,Vis1AR,day_056,5.0,bottom,4102.0,Right,435.0,,,60.8754,61.7379,54.0657,74.0013,13.41081064589311,1.1954951910760907,13.357418666348448,before,84
364,1884_056_Vis1AR_Home1A,138,37.0,4628422,1,1,Season_1884,Home1A,Vis1AR,day_056,5.0,bottom,4102.0,Right,435.0,,,60.4434,62.0874,54.0321,72.3135,12.17769258357264,0.0118169226983562,12.177686850150895,pickoff,84
365,1884_056_Vis1AR_Home1A,177,47.0,5921991,1,1,Season_1884,Home1A,Vis1AR,day_056,6.0,top,465.0,Right,5585.0,,,60.2025,62.9196,56.0118,73.101,11.51745511126481,1.951924427734529,11.350848570411515,after,84
366,1884_056_Vis1AR_Home1A,178,47.0,5937369,1,6,Season_1884,Home1A,Vis1AR,day_056,6.0,top,465.0,Right,5585.0,,,60.1887,62.8482,55.6332,72.9528,11.618359354056832,1.5780607279449708,11.510690614334035,before,85
367,1884_056_Vis1AR_Home1A,179,47.0,5952582,1,1,Season_1884,Home1A,Vis1AR,day_056,6.0,top,465.0,Right,5585.0,,,60.0771,62.8158,56.001,72.9129,11.369692845895173,1.8123425102588928,11.22431868914583,pickoff,85
368,1884_059_Vis1AS_Home1A,81,24.0,2881220,1,1,Season_1884,Home1A,Vis1AS,day_059,4.0,top,733.0,Left,2560.0,,,58.9461,63.3675,55.7925,72.6879,11.310820070180588,1.5059209399628757,11.210122781779926,after,85
369,1884_059_Vis1AS_Home1A,82,24.0,2899020,1,6,Season_1884,Home1A,Vis1AS,day_059,4.0,top,733.0,Left,2560.0,,,60.2913,62.6814,56.1879,72.0447,10.559257762740716,1.336895679129877,10.474284435851642,before,86
370,1884_059_Vis1AS_Home1A,83,24.0,2913920,1,1,Season_1884,Home1A,Vis1AS,day_059,4.0,top,733.0,Left,2560.0,,,59.3415,63.4581,54.255,73.4637,12.876750626225546,0.9535506346779917,12.841395869495855,pickoff,86
371,1884_059_Vis1AS_Home1A,84,24.0,2938420,1,6,Season_1884,Home1A,Vis1AS,day_059,4.0,top,733.0,Left,2560.0,,,60.1353,62.7477,56.0892,71.7291,10.371307702020996,1.045244368276094,10.318502200444943,after,86
372,1884_059_Vis1AS_Home1A,85,24.0,2954120,1,6,Season_1884,Home1A,Vis1AS,day_059,4.0,top,733.0,Left,2560.0,,,60.4464,62.4417,55.6749,71.0808,10.151153168482875,0.29529392076264377,10.14685725485288,before,87
373,1884_059_Vis1AS_Home1A,86,24.0,2971470,1,1,Season_1884,Home1A,Vis1AS,day_059,4.0,top,733.0,Left,2560.0,,,59.4057,63.3507,54.5247,73.3872,12.644989756025904,1.0922220048447455,12.597730629844923,pickoff,87
374,1884_059_Vis1AS_Home1A,88,25.0,3024420,1,1,Season_1884,Home1A,Vis1AS,day_059,4.0,top,733.0,Left,2560.0,,,58.9068,64.3572,54.9102,72.8895,12.015784713867001,1.018150905846179,11.972570777528295,after,87
375,1884_059_Vis1AS_Home1A,89,25.0,3041520,1,6,Season_1884,Home1A,Vis1AS,day_059,4.0,top,733.0,Left,2560.0,,,60.1596,63.0606,54.3693,73.254,12.64296604796517,0.8880259339827757,12.611740578943657,before,88
376,1884_059_Vis1AS_Home1A,90,25.0,3062520,1,1,Season_1884,Home1A,Vis1AS,day_059,4.0,top,733.0,Left,2560.0,,,59.1747,63.5439,53.6571,74.6658,14.184019530795918,1.3700422093480542,14.117697914129087,pickoff,88
377,1884_059_Vis1AS_Home1A,106,29.0,3596170,1,1,Season_1884,Home1A,Vis1AS,day_059,4.0,bottom,4137.0,Right,963.0,,,59.5857,63.2115,49.0959,78.9615,20.410029766269325,1.129528993776247,20.37875068084937,after,88
378,1884_059_Vis1AS_Home1A,107,29.0,3627020,1,6,Season_1884,Home1A,Vis1AS,day_059,4.0,bottom,4137.0,Right,963.0,,,60.3243,61.8279,56.256,72.4425,10.83867991270154,1.6643601681071805,10.71013013370137,before,89
379,1884_059_Vis1AS_Home1A,108,29.0,3650720,1,1,Season_1884,Home1A,Vis1AS,day_059,4.0,bottom,4137.0,Right,963.0,,,59.1927,62.3616,52.4637,76.8633,16.649179817036025,2.059814713521809,16.521269682623025,pickoff,89
380,1884_059_Vis1AS_Home1A,110,29.0,3722120,1,1,Season_1884,Home1A,Vis1AS,day_059,4.0,bottom,4137.0,Right,963.0,,,59.3082,61.9512,49.0785,79.6482,20.94165632155203,1.5985826427722414,20.88055322600978,after,89
390,1884_060_Vis1AS_Home1A,119,37.0,4337958,1,6,Season_1884,Home1A,Vis1AS,day_060,5.0,top,523.0,Right,8337.0,,,58.9956,61.8633,56.709,71.0115,9.423781260725436,0.9840620674866496,9.37226093839335,before,92
391,1884_060_Vis1AS_Home1A,120,37.0,4351008,1,1,Season_1884,Home1A,Vis1AS,day_060,5.0,top,523.0,Right,8337.0,,,56.961,63.7554,54.576,72.8103,12.172034262603763,0.7243236624651217,12.150463913859134,pickoff,92
392,1884_060_Vis1AS_Home1A,121,37.0,4372258,1,1,Season_1884,Home1A,Vis1AS,day_060,5.0,top,523.0,Right,8337.0,,,57.3114,64.923,52.7649,74.5464,14.672619022178697,0.6501528638998356,14.658207606101197,after,92
393,1884_060_Vis1AS_Home1A,122,37.0,4396208,1,6,Season_1884,Home1A,Vis1AS,day_060,5.0,top,523.0,Right,8337.0,,,60.171,63.1836,55.8882,71.0319,9.97097652439318,0.41310073771769407,9.962415401422337,before,93
394,1884_060_Vis1AS_Home1A,123,37.0,4414658,1,1,Season_1884,Home1A,Vis1AS,day_060,5.0,top,523.0,Right,8337.0,,,57.8694,64.8018,54.2442,73.2714,12.737716734171787,0.8110240042606703,12.711871131525562,pickoff,93
395,1884_060_Vis1AS_Home1A,137,42.0,5019858,1,1,Season_1884,Home1A,Vis1AS,day_060,6.0,top,523.0,Right,2560.0,,,58.1988,63.5778,53.6883,74.2464,13.840449770509622,1.0982384740578763,13.79680840281907,after,93
396,1884_060_Vis1AS_Home1A,138,42.0,5036208,1,6,Season_1884,Home1A,Vis1AS,day_060,6.0,top,523.0,Right,2560.0,,,60.9885,64.2969,56.4315,71.4435,9.934720152072728,1.0890778927695814,9.87484550985384,before,94
397,1884_060_Vis1AS_Home1A,139,42.0,5061258,1,1,Season_1884,Home1A,Vis1AS,day_060,6.0,top,523.0,Right,2560.0,,,57.0108,65.0859,53.5209,74.4831,14.129405876398337,1.1448309842410909,14.082949706560818,pickoff,94
398,1884_060_Vis1AS_Home1A,213,64.0,7873258,1,1,Season_1884,Home1A,Vis1AS,day_060,8.0,bottom,9349.0,Right,626.0,,,58.7709,62.1828,54.6474,75.1662,13.992120253914345,2.4270084281618005,13.780023921954259,after,94
402,1884_065_Vis1AT_Home1A,15,6.0,432568,1,6,Season_1884,Home1A,Vis1AT,day_065,1.0,bottom,6519.0,Left,626.0,,,60.7602,62.6292,56.5131,72.5559,10.784273198505305,1.9271903113808189,10.610677920082193,before,96
403,1884_065_Vis1AT_Home1A,16,6.0,449218,1,6,Season_1884,Home1A,Vis1AT,day_065,1.0,bottom,6519.0,Left,626.0,,,60.6945,62.7135,57.5478,71.6562,9.464803182317102,2.034174466928626,9.243626643157738,pickoff,96
404,1884_065_Vis1AT_Home1A,17,6.0,466218,1,1,Season_1884,Home1A,Vis1AT,day_065,1.0,bottom,6519.0,Left,626.0,,,60.4404,63.9021,55.077,75.1734,13.759154209470871,2.7383790092296114,13.483901696534673,after,96
405,1884_065_Vis1AT_Home1A,18,6.0,487768,1,1,Season_1884,Home1A,Vis1AT,day_065,1.0,bottom,6519.0,Left,626.0,,,56.2884,73.1526,60.3678,63.3675,2.228920162320755,1.7664403249238918,1.3593283887577559,before,97
406,1884_065_Vis1AT_Home1A,19,6.0,508368,1,6,Season_1884,Home1A,Vis1AT,day_065,1.0,bottom,6519.0,Left,626.0,,,60.9237,62.5959,57.5208,71.4654,9.318389871646282,1.8811482521810823,9.12653664066036,pickoff,97
407,1884_065_Vis1AT_Home1A,20,6.0,524218,1,1,Season_1884,Home1A,Vis1AT,day_065,1.0,bottom,6519.0,Left,626.0,,,56.5068,72.6195,60.0117,63.9882,2.591796313370324,1.5851677926297556,2.0505246156067747,after,97
408,1884_065_Vis1AT_Home1A,120,36.0,3706068,1,1,Season_1884,Home1A,Vis1AT,day_065,6.0,top,733.0,Left,5419.0,,,58.7673,64.011,54.228,78.1647,16.754784811808232,4.230273650441317,16.21195851624293,before,98
409,1884_065_Vis1AT_Home1A,121,36.0,3729018,1,6,Season_1884,Home1A,Vis1AT,day_065,6.0,top,733.0,Left,5419.0,,,60.6015,62.754,57.9273,71.7681,9.36555534391848,2.3832291705211217,9.05725375711519,pickoff,98
410,1884_065_Vis1AT_Home1A,122,36.0,3742918,1,1,Season_1884,Home1A,Vis1AT,day_065,6.0,top,733.0,Left,5419.0,,,58.953,64.0119,54.5637,78.057,16.495785967634284,4.3941307297250445,15.899766344826775,after,98
420,1884_065_Vis1AT_Home1A,193,56.0,6255668,1,6,Season_1884,Home1A,Vis1AT,day_065,8.0,bottom,6041.0,Right,626.0,,,59.8677,61.7049,59.7438,68.6334,5.742653916091403,1.4806609820124483,5.5484878170854675,before,100
421,1884_065_Vis1AT_Home1A,194,56.0,6271268,1,1,Season_1884,Home1A,Vis1AT,day_065,8.0,bottom,6041.0,Right,626.0,,,60.5136,63.3438,56.3541,72.939,11.190765470243749,2.0824166473691057,10.995306849595414,pickoff,100
422,1884_065_Vis1AT_Home1A,197,57.0,6365668,1,1,Season_1884,Home1A,Vis1AT,day_065,8.0,bottom,6041.0,Right,626.0,,,60.2934,63.5895,55.3743,72.5685,11.473457401324154,1.1240131257631947,11.418266910223814,after,100
423,1884_065_Vis1AT_Home1A,198,57.0,6392918,1,6,Season_1884,Home1A,Vis1AT,day_065,8.0,bottom,6041.0,Right,626.0,,,60.8349,62.9061,57.9846,70.0845,7.915129904808894,1.2436772152379083,7.816811907312221,before,101
424,1884_065_Vis1AT_Home1A,199,57.0,6407868,1,1,Season_1884,Home1A,Vis1AT,day_065,8.0,bottom,6041.0,Right,626.0,,,60.2202,63.6255,56.382,72.8562,11.106464173624296,2.0442575847142344,10.916710006560509,pickoff,101
425,1884_066_Vis1AT_Home1A,4,2.0,94131,1,1,Season_1884,Home1A,Vis1AT,day_066,1.0,top,523.0,Right,7317.0,,,57.9645,64.6992,55.176,74.0886,12.805954004290346,2.0483928030309193,12.641065812837581,after,101
429,1884_066_Vis1AT_Home1A,108,37.0,4116627,1,6,Season_1884,Home1A,Vis1AT,day_066,5.0,top,523.0,Right,7317.0,,,59.7222,62.7672,56.5056,72.0321,10.359810701455888,1.5545947311859531,10.242505210726955,before,103
430,1884_066_Vis1AT_Home1A,109,37.0,4132577,1,6,Season_1884,Home1A,Vis1AT,day_066,5.0,top,523.0,Right,7317.0,,,60.1077,63.0513,56.8083,71.4477,9.709412967836927,1.3606965318176996,9.61359480778648,pickoff,103
431,1884_066_Vis1AT_Home1A,110,37.0,4151677,1,1,Season_1884,Home1A,Vis1AT,day_066,5.0,top,523.0,Right,7317.0,,,57.0624,63.6081,56.0217,73.1709,11.569328143846557,2.0079919724809057,11.393740471787666,after,103
432,1884_066_Vis1AT_Home1A,116,39.0,4353477,1,1,Season_1884,Home1A,Vis1AT,day_066,5.0,top,523.0,Right,7735.0,,,57.2979,64.5468,53.442,74.8839,14.488903726990523,1.3695817824459522,14.42402776450434,before,104
433,1884_066_Vis1AT_Home1A,117,39.0,4370377,1,6,Season_1884,Home1A,Vis1AT,day_066,5.0,top,523.0,Right,7735.0,,,59.964,62.9847,56.0367,71.6307,10.327926286530127,0.938819287513937,10.285167948331802,pickoff,104
434,1884_066_Vis1AT_Home1A,118,39.0,4386277,1,1,Season_1884,Home1A,Vis1AT,day_066,5.0,top,523.0,Right,7735.0,,,57.3867,64.7259,50.799,77.0211,17.828230372361695,0.9834520912344487,17.801084803860874,after,104
441,1884_067_Vis1AT_Home1A,50,18.0,1778070,1,1,Season_1884,Home1A,Vis1AT,day_067,3.0,top,473.0,Right,4336.0,,,58.8012,64.7238,54.417,73.6302,12.901111000220096,1.185800144388866,12.846499253009252,before,106
442,1884_067_Vis1AT_Home1A,51,18.0,1801770,1,6,Season_1884,Home1A,Vis1AT,day_067,3.0,top,473.0,Right,4336.0,,,60.0042,63.1359,58.0002,70.1184,7.933740265473776,1.2785686982106605,7.830038102331034,pickoff,106
443,1884_067_Vis1AT_Home1A,52,18.0,1818020,1,1,Season_1884,Home1A,Vis1AT,day_067,3.0,top,473.0,Right,4336.0,,,58.557,64.6482,54.8733,73.4706,12.491353859770367,1.3992617545218637,12.412734903812796,after,106
453,1884_067_Vis1AT_Home1A,108,31.0,3855477,1,1,Season_1884,Home1A,Vis1AT,day_067,4.0,top,473.0,Right,3582.0,,,58.6467,65.1705,56.6022,75.2232,13.034746452463125,3.860825337371188,12.449845091177346,before,109
454,1884_067_Vis1AT_Home1A,109,31.0,3874627,1,6,Season_1884,Home1A,Vis1AT,day_067,4.0,top,473.0,Right,3582.0,,,60.0171,62.3427,57.6084,73.3995,10.95283738626663,3.2996509714005686,10.44399110862008,pickoff,109
455,1884_067_Vis1AT_Home1A,110,31.0,3888077,1,1,Season_1884,Home1A,Vis1AT,day_067,4.0,top,473.0,Right,3582.0,,,59.0082,63.9654,58.6092,71.7987,9.073678324141754,2.8909063054701867,8.600831300693708,after,109
456,1884_067_Vis1AT_Home1A,136,40.0,4798277,1,1,Season_1884,Home1A,Vis1AT,day_067,5.0,top,473.0,Right,9490.0,,,58.4319,65.2401,54.6555,72.7005,12.03704118544088,0.7040272285145533,12.01643483573685,before,110
457,1884_067_Vis1AT_Home1A,137,40.0,4816527,1,6,Season_1884,Home1A,Vis1AT,day_067,5.0,top,473.0,Right,9490.0,,,60.4245,63.2109,57.1236,71.2284,9.346449353631561,1.431762340922627,9.236134046185969,pickoff,110
458,1884_067_Vis1AT_Home1A,138,40.0,4832677,1,1,Season_1884,Home1A,Vis1AT,day_067,5.0,top,473.0,Right,9490.0,,,58.4658,65.2266,55.8021,72.0693,10.816331489927622,1.0790519865496888,10.762373051995691,after,110
477,1884_074_Vis1AU_Home1A,60,18.0,2170354,1,1,Season_1884,Home1A,Vis1AU,day_074,2.0,bottom,7987.0,Right,753.0,,,58.9398,63.168,54.0954,73.2426,12.81399094427649,0.684731155617577,12.795683145675596,before,113
478,1884_075_Vis1AU_Home1A,53,16.0,1656003,1,1,Season_1884,Home1A,Vis1AU,day_075,3.0,top,733.0,Left,4866.0,,,58.8333,64.2348,53.0316,75.5751,15.28458552169473,1.561565287392201,15.204606815804606,pickoff,113
479,1884_075_Vis1AU_Home1A,54,16.0,1672653,1,6,Season_1884,Home1A,Vis1AU,day_075,3.0,top,733.0,Left,4866.0,,,60.0474,63.6798,57.2148,69.9459,8.279477389908129,0.5976025684256487,8.257882114695692,after,113
486,1884_075_Vis1AU_Home1A,210,58.0,7331003,1,1,Season_1884,Home1A,Vis1AU,day_075,7.0,bottom,7387.0,Right,423.0,,,58.788,63.2907,52.8033,74.1117,14.32621247155018,0.3727558567135589,14.321362255431069,before,115
